,matched_terms,value,is_slotted,data.id,data.sku,data.slug,data.color,data.category,data.image_url,data.product_type,data.release_date,data.release_date_year,data.retail_price_cents,data.variation_id,data.used_image_url,data.cheapest_product,data.product_condition,data.lowest_price_cents,data.lowest_price_cents_sgd,data.lowest_price_cents_myr,data.lowest_price_cents_aud,data.lowest_price_cents_gbp,data.lowest_price_cents_hkd,data.lowest_price_cents_cny,data.lowest_price_cents_cad,data.lowest_price_cents_twd,data.lowest_price_cents_eur,data.lowest_price_cents_jpy,data.lowest_price_cents_krw,data.count_for_product_condition,data.instant_ship_lowest_price_cents,data.instant_ship_lowest_price_cents_aud,data.instant_ship_lowest_price_cents_gbp,data.instant_ship_lowest_price_cents_jpy,data.instant_ship_lowest_price_cents_krw,data.instant_ship_lowest_price_cents_eur,data.instant_ship_lowest_price_cents_cad,data.instant_ship_lowest_price_cents_sgd,data.instant_ship_lowest_price_cents_twd,data.instant_ship_lowest_price_cents_myr,data.instant_ship_lowest_price_cents_cny,data.instant_ship_lowest_price_cents_hkd,data.retail_price_cents_gbp,data.retail_price_cents_jpy,data.retail_price_cents_hkd,data.retail_price_cents_myr,data.retail_price_cents_krw,data.retail_price_cents_cny,data.retail_price_cents_sgd,data.retail_price_cents_cad,data.retail_price_cents_eur,data.retail_price_cents_aud,data.retail_price_cents_twd,data.discount_tag
37,"['air', 'force', '1']",Air Force 1 GS 'White Pink Foam',False,1006065,CT3839 107,air-force-1-gs-white-pink-foam-ct3839-107,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/077/594/165/original/1006065_00.png.png,sneakers,20220622.0,2022.0,8500.0,bb2ca85c-9da0-4554-b44e-8bb68cecc1b2,,,new_no_defects,6400,8700,28500,9800,5300,50800,44500,8800,196800,5900,855100,8517300,0,,,,,,,,,,,,,7100.0,1137900.0,67500.0,37500.0,10933000.0,58700.0,11500.0,11500.0,8100.0,12400.0,259800.0,under_retail
38,"['air', 'force', '1']",Off-White x Air Force 1 Low 'Brooklyn',False,935629,DX1419 300,off-white-x-air-force-1-low-light-green-spark-dx1419-300,green,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/073/720/045/original/935629_00.png.png,sneakers,20220913.0,2022.0,16000.0,455c6357-3d6a-4300-abc5-5e93ac0e487b,,,new_no_defects,103600,139600,461200,157100,84400,822200,719700,142100,3185000,95300,13841900,137872800,0,131800.0,199800.0,107300.0,17609700.0,175401800.0,121200.0,180700.0,177600.0,4051900.0,586700.0,915600.0,1046000.0,13400.0,2141900.0,127000.0,70600.0,20579800.0,110400.0,21500.0,21600.0,15100.0,23300.0,489000.0,
39,"['air', 'force', '1']",Air Force 1 React '40th Anniversary',False,1101531,DQ7669 100,air-force-1-react-40th-anniversary-dq7669-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/083/812/890/original/1101531_00.png.png,sneakers,,,14000.0,eae4fedf-f356-4d2c-8782-2ef714c6f4af,,,new_no_defects,9900,13400,44100,15100,8100,78600,68800,13600,304400,9200,1322800,13175100,0,,,,,,,,,,,,,11700.0,1874200.0,111200.0,61800.0,18007300.0,96600.0,18900.0,18900.0,13200.0,20400.0,427900.0,under_retail
40,"['air', 'force', '1']",Air Force 1 '07 LV8 'Moving Company - Black',False,1131015,DV0794 001,air-force-1-07-lv8-moving-company-black-dv0794-001,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/084/941/311/original/1131015_00.png.png,sneakers,20230209.0,2023.0,13000.0,c5c4d929-aa0c-41de-95ac-e49c87c4598d,,,new_no_defects,9900,13400,44100,15100,8100,78600,68800,13600,304400,9200,1322800,13175100,0,11300.0,17200.0,9200.0,1509800.0,15038300.0,10400.0,15500.0,15300.0,347400.0,50400.0,78500.0,89700.0,11000.0,1764700.0,103000.0,58300.0,17037800.0,90100.0,17600.0,17700.0,12300.0,19100.0,399500.0,under_retail
41,"['air', 'force', '1']",Air Force 1 '07 LV8 EMB 'Inspected By Swoosh',False,1093588,DQ7660 200,air-force-1-07-lv8-emb-inspected-by-swoosh-dq7660-200,brown,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/081/932/655/original/1093588_00.png.png,sneakers,20221201.0,2022.0,13000.0,87e249aa-6866-428e-b7c0-8ce771c5b0e4,,,new_no_defects,9100,12300,40600,13800,7500,72300,63300,12500,279800,8400,1215900,12111400,0,13000.0,19700.0,10600.0,1737000.0,17302000.0,12000.0,17900.0,17500.0,399700.0,57900.0,90400.0,103200.0,11000.0,1789100.0,103200.0,58800.0,17144500.0,90300.0,17700.0,17900.0,12400.0,19500.0,401900.0,under_retail
42,"['air', 'force', '1']",Off-White x Air Force 1 Mid 'Black',False,935628,DO6290 001,off-white-x-air-force-1-mid-black-do6290-001,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/073/871/854/original/DO6290_001.png.png,sneakers,20220623.0,2022.0,18500.0,f131b587-dde0-4486-903b-c335103f01c2,,,new_no_defects,12600,17000,56100,19100,10300,100000,87600,17300,387400,11600,1683500,16769700,0,15900.0,24100.0,13000.0,2124400.0,21161700.0,14700.0,21800.0,21400.0,488900.0,70800.0,110500.0,126200.0,15500.0,2476600.0,146900.0,81600.0,23795400.0,127700.0,24900.0,25000.0,17500.0,26900.0,565500.0,under_retail
43,"['air', 'force', '1']",Wmns Air Force 1 '07 LX 'Coconut Milk',False,1017820,DO9456 100,wmns-air-force-1-07-lx-coconut-milk-do9456-100,cream,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/078/500/033/original/1017820_00.png.png,sneakers,20220914.0,2022.0,12000.0,c80082e3-4e8a-4c9d-9862-e2e368843a17,,,new_no_defects,5700,7700,25400,8700,4700,45300,39600,7900,175300,5300,761600,7585700,0,10800.0,16400.0,8800.0,1443000.0,14372900.0,10000.0,14900.0,14600.0,332100.0,48100.0,75100.0,85800.0,10000.0,1606400.0,95300.0,53000.0,15434900.0,82800.0,16200.0,16200.0,11400.0,17500.0,366800.0,under_retail
44,"['air', 'force', '1']",Air Force 1 '07 LX 'Thank You Plastic Bag',False,725426,CU6312 100,air-force-1-07-lx-white-rose-cu6312-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/051/275/616/original/725426_00.png.png,sneakers,20210225.0,2021.0,0.0,d0644e44-403e-4888-b564-e62edfee7e0b,,,new_no_defects,18300,24700,81500,27800,14900,145300,127200,25100,562600,16900,2445100,24354000,99,21500.0,32600.0,17500.0,2872600.0,28612600.0,19800.0,29500.0,29000.0,661000.0,95800.0,149400.0,170700.0,,,,,,,,,,,,
45,"['air', 'force', '1']",Air Force 1 '07 'Double Swoosh - White Picante',False,1144789,FD0666 100,air-force-1-07-double-swoosh-white-picante-fd0666-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/086/051/437/original/1144789_00.png.png,sneakers,,,13000.0,3572d077-ee57-4d17-a52a-be2f6db59d91,,,new_no_defects,9000,12200,40100,13700,7400,71500,62600,12400,276700,8300,1202500,11977400,0,15400.0,23400.0,12600.0,2057600.0,20494600.0,14200.0,21200.0,20800.0,473500.0,68600.0,107000.0,122300.0,10900.0,1764400.0,103200.0,59000.0,17112900.0,90400.0,17700.0,18000.0,12300.0,19700.0,399500.0,under_retail
46,"['air', 'force', '1']",Off-White x Air Force 1 Low 'Black',False,347236,AO4606 001,off-white-x-air-force-1-low-part-2-ao4606-001,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/019/237/original/347236_00.png.png,sneakers,20181219.0,2018.0,17000.0,6cc32e8e-5c38-434c-aadb-364848b0d773,,,new_no_defects,73500,98900,327200,111400,59900,583400,510600,100800,2259600,67600,9820300,97822700,0,79500.0,120500.0,64800.0,10621900.0,105808300.0,73200.0,109000.0,106900.0,2444100.0,353900.0,552300.0,631000.0,14200.0,2275800.0,135000.0,75000.0,21866000.0,117300.0,22900.0,23000.0,16100.0,24700.0,519600.0,
47,"['air', 'force', '1']",Space Jam x Air Force 1 '06 TD 'Hare',False,794543,DM3356 100,space-jam-x-air-force-1-06-td-hare-dm3356-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/057/670/120/original/794543_00.png.png,sneakers,20210716.0,2021.0,6000.0,356f897b-fb2f-4085-9e4c-eab89bdfc675,,,new_no_defects,5600,7600,25000,8500,4600,44500,38900,7700,172200,5200,748300,7452600,0,,,,,,,,,,,,,5000.0,803200.0,47700.0,26500.0,7717500.0,41400.0,8100.0,8100.0,5700.0,8800.0,183400.0,under_retail
48,"['air', 'force', '1']",Air Force 1 'Just Do It',False,900781,DQ0791 100,air-force-1-just-do-it-dq0791-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/072/810/740/original/900781_00.png.png,sneakers,,,0.0,517e4afa-0df3-46bd-a9aa-66b7294f9dee,,,new_no_defects,7700,10400,34300,11700,6300,61200,53500,10600,236800,7100,1028800,10247300,0,8700.0,13200.0,7100.0,1162400.0,11578200.0,8000.0,12000.0,11800.0,267500.0,38800.0,60500.0,69100.0,,,,,,,,,,,,
49,"['air', 'force', '1']",Air Force 1 '07 GS 'Panda',False,1118281,DV1621 001,air-force-1-07-gs-panda-dv1621-001,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/084/737/940/original/1118281_00.png.png,sneakers,20230207.0,2023.0,9500.0,9e281347-b2ec-46fa-bc95-b7cc57875fba,,,new_no_defects,6700,9100,29900,10200,5500,53200,46600,9200,206000,6200,895200,8916500,0,,,,,,,,,,,,,8000.0,1271800.0,75400.0,41900.0,12219300.0,65600.0,12800.0,12900.0,9000.0,13800.0,290400.0,under_retail
50,"['air', 'force', '1']",AMBUSH x Air Force 1 Low 'Phantom',False,1048835,DV3464 002,ambush-x-air-force-1-phantom-dv3464-002,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/085/438/723/original/1048835_00.png.png,sneakers,20230228.0,2023.0,19000.0,a4cac7a9-b83b-49a0-ba0f-efe109a704e0,,,new_no_defects,17500,23600,77900,26600,14300,138900,121600,24000,538000,16100,2338200,23291200,0,21700.0,32900.0,17700.0,2899400.0,28881000.0,20000.0,29800.0,29200.0,667200.0,96600.0,150800.0,172300.0,16000.0,2609500.0,150800.0,86000.0,24890700.0,132700.0,25900.0,26200.0,18100.0,28400.0,586200.0,under_retail
51,"['air', 'force', '1']",Air Force 1 Low 'NOLA',False,1028105,DZ5425 100,air-force-1-low-nola-dz5425-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/080/341/608/original/1028105_00.png.png,sneakers,20221102.0,2022.0,15000.0,c6252235-787f-4fd4-9d8e-209aa69e7c9d,,,new_no_defects,17900,24200,79700,27200,14600,142100,124400,24600,550300,16500,2391600,23821700,0,20500.0,31100.0,16700.0,2739000.0,27281800.0,18900.0,28200.0,27700.0,630300.0,91300.0,142400.0,162700.0,12500.0,2008000.0,119100.0,66200.0,19293600.0,103500.0,20200.0,20300.0,14200.0,21800.0,458500.0,
52,"['air', 'force', '1']",Air Force 1 '07 LV8 '40th Anniversary - Sail Malachite',False,1029082,DQ7658 101,air-force-1-low-malachite-dq7658-101,cream,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/296/311/original/1029082_00.png.png,sneakers,20221013.0,2022.0,13000.0,27b3240b-23d2-48f7-afcf-cb8a3f2f0dde,,,new_no_defects,10600,14300,47200,16100,8700,84200,73700,14600,325900,9800,1416300,14106700,0,14600.0,22200.0,11900.0,1950700.0,19430000.0,13500.0,20100.0,19700.0,448900.0,65000.0,101500.0,115900.0,10600.0,1732900.0,103200.0,57900.0,17306000.0,90400.0,17500.0,17800.0,12100.0,19800.0,400800.0,under_retail
53,"['air', 'force', '1']",Air Force 1 React 'Coconut Milk',False,928264,DH7615 100,air-force-1-react-coconut-milk-dh7615-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/077/593/864/original/928264_00.png.png,sneakers,,,12000.0,8357195f-6354-4913-8d23-544d679235d8,,,new_no_defects,7000,9500,31200,10700,5700,55600,48700,9600,215200,6500,935300,9315800,0,,,,,,,,,,,,,10000.0,1606400.0,95300.0,53000.0,15434900.0,82800.0,16200.0,16200.0,11400.0,17500.0,366800.0,under_retail
54,"['air', 'force', '1']",Comme des Garçons x Air Force 1 '07 Low 'Dinosaur',False,478510,315122 001 CDG,comme-des-garcons-x-air-force-1-low-dinosaur-315122-001-cdg-low,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/047/624/785/original/315122_001_CDG.png.png,sneakers,20170922.0,2017.0,33500.0,07303f66-00f8-45ba-96aa-ffe93ef20517,,,new_no_defects,35900,48300,159900,54400,29300,285000,249400,49300,1103700,33100,4796600,47780100,0,,,,,,,,,,,,,27700.0,4428400.0,265900.0,150100.0,43887300.0,232700.0,45200.0,46800.0,31500.0,51000.0,1027500.0,
55,"['air', 'force', '1']",Billie Eilish x Air Force 1 Low 'Triple White',False,1163340,DZ3674 100,billie-eilish-x-air-force-1-low-triple-white-dz3674-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/086/048/431/original/DZ3674_100.png.png,sneakers,20230323.0,2023.0,13000.0,01144315-6602-4109-9e41-3cd52fdd3b1d,,,new_no_defects,10400,14100,46300,15800,8500,82600,72300,14300,319800,9600,1389600,13840600,0,11600.0,17600.0,9500.0,1549900.0,15437500.0,10700.0,16000.0,15700.0,356700.0,51700.0,80600.0,92100.0,10700.0,1743600.0,103200.0,58100.0,17162200.0,90600.0,17500.0,17900.0,12200.0,19700.0,401700.0,under_retail
56,"['air', 'force', '1']",Air Force 1 Low 'West Indies' 2022,False,1004211,DX1156 100,air-force-1-low-west-indies-2022-dx1156-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/077/157/924/original/1004211_00.png.png,sneakers,20220826.0,2022.0,15000.0,a13496b3-c39d-475a-8a8e-0155226e8eb6,,,new_no_defects,8000,10800,35700,12200,6600,63500,55600,11000,246000,7400,1068900,10646600,0,8600.0,13100.0,7000.0,1149100.0,11445100.0,8000.0,11800.0,11600.0,264400.0,38300.0,59800.0,68300.0,12500.0,2008000.0,119100.0,66200.0,19293600.0,103500.0,20200.0,20300.0,14200.0,21800.0,458500.0,under_retail
57,"['air', 'force', '1']",Air Force 1 Mid '07 'Triple White',False,717100,CW2289 111,air-force-1-mid-07-triple-white-cw2289-111,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/058/335/935/original/717100_00.png.png,sneakers,,,9500.0,5e859c33-b285-4743-9446-e0830c7e874a,https://image.goat.com/attachments/product_outer_pictures/images/054/456/604/square/temp1620681620.jpeg?1620681620,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/054/456/604/square/temp1620681620.jpeg?1620681620""}",new_no_defects,6900,9300,30800,10500,5700,54800,48000,9500,212200,6400,921900,9183400,56,14000.0,21300.0,11400.0,1870600.0,18632900.0,12900.0,19200.0,18900.0,430400.0,62400.0,97300.0,111200.0,8000.0,1271800.0,75400.0,41900.0,12219300.0,65600.0,12800.0,12900.0,9000.0,13800.0,290400.0,under_retail
58,"['air', 'force', '1']",Scarr's Pizza x Air Force 1 Low 'Friends and Family',False,608353,CN3424 100,scarr-s-pizza-x-air-force-1-low-friends-and-family-cn3424-100,white,shoes,,sneakers,20190807.0,2019.0,0.0,a278424e-89d5-48a1-9f0d-8bded2a6bb3e,,,new_no_defects,5522500,7424700,24583100,8368200,4495100,43827100,38360900,7570700,169776000,5078300,737853900,7350010400,0,,,,,,,,,,,,,,,,,,,,,,,,
59,"['air', 'force', '1']",Air Force 1 Low '07 LV8 Next Nature 'Sun Club - White Shark's Fin',False,950626,DM0117 100,air-force-1-low-07-lv8-next-nature-sun-club-white-shark-s-fin-dm0117-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/073/260/091/original/950626_00.png.png,sneakers,,,12000.0,d8a94cd9-9aeb-48cf-b954-22a7cd1321b3,,,new_no_defects,8800,11900,39200,13400,7200,69900,61200,12100,270600,8100,1175800,11711200,0,,,,,,,,,,,,,10000.0,1606400.0,95300.0,53000.0,15434900.0,82800.0,16200.0,16200.0,11400.0,17500.0,366800.0,under_retail
60,"['air', 'force', '1']",Air Force 1 '07 'Black White',False,726538,CT2302 002,air-force-1-07-black-white-ct2302-002,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/052/323/675/original/726538_00.png.png,sneakers,20210122.0,2021.0,9000.0,db0fefef-58a1-47fa-9465-1fc181fe0950,,,new_no_defects,7300,9900,32500,11100,6000,58000,50800,10100,224500,6800,975400,9715800,0,12000.0,18200.0,9800.0,1603400.0,15971100.0,11100.0,16500.0,16200.0,369000.0,53500.0,83400.0,95300.0,7600.0,1239300.0,71400.0,40500.0,11994400.0,63200.0,12300.0,12400.0,8600.0,13600.0,279200.0,under_retail
61,"['air', 'force', '1']",Wmns Air Force 1 Shadow 'Light Soft Pink',False,1001057,CI0919 600,wmns-air-force-1-shadow-light-soft-pink-ci0919-600,pink,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/600/835/original/1001057_00.png.png,sneakers,,,11000.0,90e79594-cd40-4ae7-9fe6-3eac34d3d465,,,new_no_defects,5500,7500,24500,8400,4500,43700,38300,7600,169100,5100,734900,7319500,0,,,,,,,,,,,,,9200.0,1472600.0,87300.0,48600.0,14148600.0,75900.0,14800.0,14900.0,10400.0,16000.0,336200.0,under_retail
62,"['air', 'force', '1']",Air Force 1 Mid QS 'Oil Green Orange',False,957451,DQ3505 100,air-force-1-mid-qs-oil-green-total-orange-dq3505-100,green,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/075/875/058/original/957451_00.png.png,sneakers,20220802.0,2022.0,15500.0,a70f52a4-bd50-4356-92fe-7d2e5ac32a2d,,,new_no_defects,4500,6100,20100,6900,3700,35800,31300,6200,138800,4200,599900,5990600,0,5300.0,8100.0,4400.0,706500.0,7055500.0,5000.0,7300.0,7200.0,163400.0,23600.0,36900.0,42100.0,12800.0,2050700.0,123100.0,69200.0,20308700.0,107800.0,20900.0,21400.0,14500.0,23400.0,475800.0,under_retail
63,"['air', 'force', '1']",Air Force 1 '07 'White Wolf Grey',False,1108397,DV0788 100,air-force-1-07-white-wolf-grey-dv0788-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/084/640/697/original/1108397_00.png.png,sneakers,20221220.0,2022.0,11000.0,64a5fecd-8b55-4fa5-b477-dd11e4ef5794,,,new_no_defects,9500,12800,42300,14400,7800,75400,66000,13100,292100,8800,1269300,12642800,0,,,,,,,,,,,,,9100.0,1461500.0,87300.0,49900.0,14485000.0,76500.0,14900.0,15200.0,10400.0,16600.0,339500.0,under_retail
64,"['air', 'force', '1']",Louis Vuitton x Air Force 1 Low 'Metallic Gold',False,1005435,1A9VG3,louis-vuitton-x-air-force-1-low-metallic-gold-1a9v-gold,gold,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/078/085/287/original/1005435_00.png.png,sneakers,20220719.0,2022.0,275000.0,63c139ca-1901-494b-860a-8f871de687a6,,,new_no_defects,370000,498300,1647100,560900,301200,2936400,2570200,507300,11374800,340200,49435300,492402600,0,,,,,,,,,,,,,229100.0,36813400.0,2182500.0,1212900.0,353714700.0,1897000.0,369500.0,370800.0,259300.0,399300.0,8404700.0,
65,"['air', 'force', '1']",Air Force 1 'White Black',False,192112,488298 158,air-force-1-488298-158,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/084/358/190/original/192112_00.png.png,sneakers,,,9000.0,b2e60823-0eaf-4bc6-9626-9289a066fe70,https://image.goat.com/attachments/product_outer_pictures/images/085/451/974/square/temp1677621921.jpeg?1677621921,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/085/451/974/square/temp1677621921.jpeg?1677621921""}",used,6000,8100,26800,9100,4900,47700,41700,8300,184500,5600,801700,7985600,3,,,,,,,,,,,,,7500.0,1204800.0,71500.0,39700.0,11576200.0,62100.0,12100.0,12200.0,8500.0,13100.0,275100.0,
66,"['air', 'force', '1']",Billie Eilish x Air Force 1 Low 'Sequoia',False,1017592,DQ4137 300,billie-eilish-x-air-force-1-low-sequoia-billie-af1-sequoia,green,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/081/976/263/original/1017592_00.png.png,sneakers,20221214.0,2022.0,14000.0,7f04b104-31df-406a-832f-d9424e1fac14,,,new_no_defects,10600,14300,47200,16100,8700,84200,73700,14500,326800,9900,1413000,14111000,0,13400.0,20400.0,10900.0,1786200.0,17838500.0,12500.0,18300.0,18100.0,413100.0,59600.0,93200.0,106400.0,11700.0,1900100.0,111100.0,63600.0,18429300.0,97300.0,19100.0,19400.0,13200.0,21200.0,430200.0,under_retail
67,"['air', 'force', '1']",Wmns Air Force 1 '07 LX 'Tan Bling',False,1001055,DX6061 122,wmns-air-force-1-07-lx-tan-bling-dx6061-122,cream,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/076/259/090/original/1001055_00.png.png,sneakers,20220624.0,2022.0,0.0,4991ccff-5330-4d49-aa4c-2b702abc186f,,,new_no_defects,15200,20500,67700,23100,12400,120700,105600,20900,467300,14000,2030900,20228500,0,20800.0,31600.0,17000.0,2779100.0,27681100.0,19200.0,28600.0,28100.0,639500.0,92600.0,144500.0,165100.0,,,,,,,,,,,,
68,"['air', 'force', '1']",Air Force 1 React 'White Light Photo Blue',False,934507,DH7615 101,air-force-1-react-white-light-photo-blue-dh7615-101,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/078/856/146/original/934507_00.png.png,sneakers,20220301.0,2022.0,12000.0,a1bace83-9a69-45b7-b6aa-0c48f6f521e5,,,new_no_defects,10600,14300,47200,16100,8700,84200,73700,14600,325900,9800,1416300,14107800,0,,,,,,,,,,,,,10100.0,1629000.0,95100.0,53800.0,15727200.0,83200.0,16300.0,16400.0,11400.0,17600.0,368700.0,under_retail
