,matched_terms,value,is_slotted,data.id,data.sku,data.slug,data.color,data.category,data.image_url,data.product_type,data.release_date,data.release_date_year,data.retail_price_cents,data.retail_price_cents_gbp,data.retail_price_cents_jpy,data.retail_price_cents_hkd,data.retail_price_cents_myr,data.retail_price_cents_krw,data.retail_price_cents_cny,data.retail_price_cents_sgd,data.retail_price_cents_cad,data.retail_price_cents_eur,data.retail_price_cents_aud,data.retail_price_cents_twd,data.variation_id,data.product_condition,data.lowest_price_cents,data.lowest_price_cents_sgd,data.lowest_price_cents_myr,data.lowest_price_cents_aud,data.lowest_price_cents_gbp,data.lowest_price_cents_hkd,data.lowest_price_cents_cny,data.lowest_price_cents_cad,data.lowest_price_cents_twd,data.lowest_price_cents_eur,data.lowest_price_cents_jpy,data.lowest_price_cents_krw,data.count_for_product_condition,data.instant_ship_lowest_price_cents,data.instant_ship_lowest_price_cents_aud,data.instant_ship_lowest_price_cents_gbp,data.instant_ship_lowest_price_cents_jpy,data.instant_ship_lowest_price_cents_krw,data.instant_ship_lowest_price_cents_eur,data.instant_ship_lowest_price_cents_cad,data.instant_ship_lowest_price_cents_sgd,data.instant_ship_lowest_price_cents_twd,data.instant_ship_lowest_price_cents_myr,data.instant_ship_lowest_price_cents_cny,data.instant_ship_lowest_price_cents_hkd,data.discount_tag,data.used_image_url,data.cheapest_product,data.season
37,"['jordan', '1']",Travis Scott x Air Jordan 1 Low OG SP 'Black Phantom',False,1006990,DM7866 001,travis-scott-x-air-jordan-1-low-og-sp-black-phantom-dm7866-001,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/080/011/981/original/1006990_00.png.png,sneakers,20221215.0,2022.0,15000.0,12600.0,2022200.0,119100.0,68000.0,19870900.0,104800.0,20600.0,20900.0,14400.0,23000.0,464300.0,e02e2965-c830-45ce-ab73-2990cd00708d,new_no_defects,42200,56800,187900,64000,34400,335000,293200,57900,1297400,38900,5638300,56164900,0,47500.0,72000.0,38700.0,6346500.0,63218800.0,43700.0,65200.0,63900.0,1460300.0,211500.0,330000.0,377000.0,,,,
38,"['jordan', '1']",Air Jordan 1 Mid GS 'Valentine's Day 2023',False,1137726,DQ8423 616,air-jordan-1-mid-gs-valentine-s-day-2023-dq8423-616,pink,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/086/134/067/original/1137726_00.png.png,sneakers,,,11000.0,9200.0,1484500.0,87300.0,50100.0,14448400.0,76800.0,15000.0,15300.0,10500.0,16800.0,340000.0,9196fc3d-71a1-4db7-a7fa-0e8d55dbb8fa,new_no_defects,9100,12300,40600,13800,7500,72300,63300,12500,279800,8400,1215900,12111400,0,15000.0,22800.0,12300.0,2004200.0,19963900.0,13800.0,20600.0,20200.0,461200.0,66800.0,104200.0,119100.0,under_retail,,,
39,"['jordan', '1']",Air Jordan 1 Skinny High GS 'Gym Red',False,271060,602656 601,jordan-1-skinny-high-gs-602656-601,red,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/008/077/821/original/602656_601.png.png,sneakers,,,9000.0,7500.0,1204800.0,71500.0,39700.0,11576200.0,62100.0,12100.0,12200.0,8500.0,13100.0,275100.0,515109fa-dcab-4d78-b85b-3a190c658c10,new_no_defects,9100,12300,40600,13800,7500,72300,63300,12500,279800,8400,1215900,12111400,0,,,,,,,,,,,,,,,,
40,"['jordan', '1']",Air Jordan 1 Retro High OG 'Royal Toe',False,519961,555088 041,air-jordan-1-retro-high-og-royal-toe-555088-041,blue,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/081/096/191/original/519961_00.png.png,sneakers,20200509.0,2020.0,17000.0,14200.0,2275800.0,135000.0,75000.0,21866000.0,117300.0,22900.0,23000.0,16100.0,24700.0,519600.0,06829b38-d8e6-428d-a4e6-2b38bdce5bd7,new_no_defects,24500,33000,109100,37200,20000,194500,170200,33600,753200,22600,3273500,32607600,101,28400.0,43100.0,23200.0,3794500.0,37798200.0,26200.0,39000.0,38200.0,873100.0,126500.0,197300.0,225400.0,,https://image.goat.com/attachments/product_outer_pictures/images/052/652/510/square/temp1617327999.jpeg?1617327999,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/052/652/510/square/temp1617327999.jpeg?1617327999""}",
41,"['jordan', '1']",Wmns Air Jordan 1 Mid 'Cement Grey',False,1101306,BQ6472 022,wmns-air-jordan-1-mid-cement-grey-bq6472-022,grey,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/082/513/928/original/1101306_00.png.png,sneakers,,,12500.0,10500.0,1673400.0,99300.0,55200.0,16078000.0,86300.0,16800.0,16900.0,11800.0,18200.0,382100.0,f97d3f76-51ef-4e42-8c8c-ccfe5aa90d05,new_no_defects,8700,11800,38800,13200,7100,69100,60500,12000,267500,8000,1162400,11578200,0,11700.0,17800.0,9600.0,1563300.0,15570600.0,10800.0,16100.0,15800.0,359700.0,52100.0,81300.0,92900.0,under_retail,,,
42,"['jordan', '1']",Wmns Air Jordan 1 Retro High OG 'Washed Pink',False,1124738,FD2596 600,wmns-air-jordan-1-retro-high-og-washed-pink-fd2596-600,pink,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/086/133/898/original/1124738_00.png.png,sneakers,20230422.0,2023.0,18000.0,14800.0,2416300.0,142900.0,80300.0,23775200.0,125000.0,24300.0,24700.0,16800.0,27300.0,555800.0,18e9cfed-7114-419e-b832-fda5022713bf,new_no_defects,23300,31400,103800,35400,19000,185000,161900,32000,716400,21500,3113100,31010500,0,29600.0,44900.0,24100.0,3954900.0,39395300.0,27300.0,40600.0,39800.0,910000.0,131800.0,205700.0,235000.0,,,,
43,"['jordan', '1']",Air Jordan 1 Retro High OG TD 'Patent Bred',False,850016,AQ2665 063,air-jordan-1-retro-high-og-td-patent-bred-aq2665-063,red,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/067/188/900/original/850016_00.png.png,sneakers,20211230.0,2021.0,6000.0,5000.0,803200.0,47700.0,26500.0,7717500.0,41400.0,8100.0,8100.0,5700.0,8800.0,183400.0,9392574d-b9ca-4e3a-83f0-0c77f284eb86,new_no_defects,9700,13100,43200,14800,7900,77000,67400,13300,298300,9000,1296100,12909000,0,14100.0,21400.0,11500.0,1883900.0,18764600.0,13000.0,19400.0,19000.0,433500.0,62800.0,98000.0,111900.0,,,,
44,"['jordan', '1']",Wmns Air Jordan 1 Retro High OG 'Denim',False,936187,DM9036 104,wmns-air-jordan-1-high-og-denim-dm9036-104,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/074/579/553/original/936187_00.png.png,sneakers,20220922.0,2022.0,18000.0,15000.0,2409600.0,142900.0,79400.0,23152300.0,124200.0,24200.0,24300.0,17000.0,26200.0,550200.0,2b64ba7e-c30d-486b-bd37-77bb61e28565,new_no_defects,14200,19100,63300,21600,11600,112700,98700,19500,436600,13100,1897300,18899100,0,19900.0,30200.0,16200.0,2658900.0,26485400.0,18300.0,27300.0,26800.0,611800.0,88600.0,138300.0,158000.0,under_retail,,,
45,"['jordan', '1']",Air Jordan 1 Retro High OG PS 'True Blue',False,1103085,FD1412 410,air-jordan-1-retro-high-og-ps-true-blue-fd1412-410,blue,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/082/609/379/original/FD1412_410.png.png,sneakers,20230114.0,2023.0,8500.0,7100.0,1137900.0,67500.0,37500.0,10933000.0,58700.0,11500.0,11500.0,8100.0,12400.0,259800.0,05f64d86-f364-4758-962c-8c1b8c138c47,new_no_defects,9000,12100,40100,13700,7400,71500,62600,12400,276700,8300,1202500,11978300,0,,,,,,,,,,,,,,,,
46,"['jordan', '1']",Air Jordan 1 Retro High OG 'Obsidian',False,482560,555088 140,air-jordan-1-retro-high-og-obsidian-555088-140,blue,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/328/316/original/482560_00.png.png,sneakers,20190831.0,2019.0,16000.0,13400.0,2141900.0,127000.0,70600.0,20579800.0,110400.0,21500.0,21600.0,15100.0,23300.0,489000.0,73251219-d760-4c1d-82c4-a08fa9240ced,new_no_defects,24500,33000,109100,37200,20000,194500,170200,33600,753200,22600,3273500,32607600,94,33800.0,51300.0,27600.0,4516000.0,44985200.0,31100.0,46400.0,45500.0,1039100.0,150500.0,234800.0,268300.0,,https://image.goat.com/attachments/product_outer_pictures/images/049/296/886/square/temp1611509850.jpeg?1611509850,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/049/296/886/square/temp1611509850.jpeg?1611509850""}",
47,"['jordan', '1']",Wmns Air Jordan 1 Mid 'Ice Blue',False,1110585,DV1302 400,air-jordan-1-mid-ice-blue-dv1302-400,blue,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/084/941/090/original/1110585_00.png.png,sneakers,,,13500.0,11400.0,1828700.0,107200.0,60200.0,17597700.0,93700.0,18300.0,18400.0,12800.0,19900.0,414300.0,95434a91-c8d0-4a1b-a4ed-3db39557e78a,new_no_defects,11700,15800,52100,17800,9600,92900,81300,16100,359700,10800,1563300,15571800,0,12900.0,19600.0,10500.0,1723600.0,17168900.0,11900.0,17700.0,17400.0,396600.0,57500.0,89700.0,102400.0,under_retail,,,
48,"['jordan', '1']",Wmns Air Jordan 1 Low 'Lucky Green',False,1179383,DC0774 304,wmns-air-jordan-1-low-lucky-green-dc0774-304,green,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/086/868/251/original/DC0774_304.png.png,sneakers,20230411.0,2023.0,11000.0,9000.0,1466300.0,87300.0,49000.0,14643500.0,76500.0,14800.0,15100.0,10200.0,16700.0,339100.0,2df8ff4c-6733-4acd-9779-63b885446654,new_no_defects,10700,14500,47700,16300,8800,85000,74400,14700,329000,9900,1429700,14239800,0,,,,,,,,,,,,,under_retail,,,
49,"['jordan', '1']",Air Jordan 1 Low 'True Blue Cement',False,1096641,553558 412,air-jordan-1-low-true-blue-cement-553558-412,blue,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/082/454/956/original/1096641_00.png.png,sneakers,20230117.0,2023.0,11000.0,9200.0,1472600.0,87300.0,48600.0,14148600.0,75900.0,14800.0,14900.0,10400.0,16000.0,336200.0,5535dc11-0c3e-4e9c-b7ff-62a3f1331190,new_no_defects,9500,12800,42300,14400,7800,75400,66000,13100,292100,8800,1269300,12643800,0,10300.0,15700.0,8400.0,1376200.0,13708500.0,9500.0,14200.0,13900.0,316700.0,45900.0,71600.0,81800.0,under_retail,,,
50,"['jordan', '1']",Air Jordan 1 Retro High OG 'Lucky Green',False,1097848,DZ5485 031,air-jordan-1-retro-high-og-lucky-green-dz5485-031,green,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/086/044/575/original/1097848_00.png.png,sneakers,20230415.0,2023.0,18000.0,15000.0,2442900.0,142900.0,81700.0,23694700.0,125100.0,24500.0,25000.0,17000.0,27300.0,553200.0,245e6cf6-98ac-45b9-930b-4568593fbf7d,new_no_defects,21100,28400,94000,32000,17200,167500,146600,29000,648700,19500,2819200,28082500,0,34600.0,52500.0,28200.0,4622900.0,46049900.0,31900.0,47500.0,46600.0,1063700.0,154100.0,240400.0,274600.0,,,,
51,"['jordan', '1']",Air Jordan 1 Mid 'Alternate Bred',False,1097473,DQ8426 060,air-jordan-1-mid-alternate-bred-dq8426-060,red,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/083/238/982/original/1097473_00.png.png,sneakers,20221222.0,2022.0,12500.0,10400.0,1661500.0,99200.0,56400.0,16384000.0,87000.0,16900.0,17400.0,11700.0,18900.0,381900.0,0c25bddd-fb4f-4ee2-a820-9e1f45f93fd0,new_no_defects,8100,10900,36100,12300,6600,64300,56300,11200,249100,7500,1082300,10780500,0,11700.0,17800.0,9600.0,1563300.0,15571800.0,10800.0,16100.0,15800.0,359700.0,52100.0,81300.0,92900.0,under_retail,,,
52,"['jordan', '1']",Wmns Air Jordan 1 High OG 'Newstalgia Chenille',False,893880,DJ4891 061,wmns-air-jordan-1-high-og-chenille-red-dj4891-061,red,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/074/532/433/original/893880_00.png.png,sneakers,20220723.0,2022.0,17000.0,14200.0,2275800.0,135000.0,75000.0,21866000.0,117300.0,22900.0,23000.0,16100.0,24700.0,519600.0,95451af5-2d86-4827-b2d5-cf46dbd7bb89,new_no_defects,10500,14200,46800,16000,8600,83400,73000,14400,322800,9700,1402900,13973600,0,11300.0,17200.0,9200.0,1509800.0,15038300.0,10400.0,15500.0,15300.0,347400.0,50400.0,78500.0,89700.0,under_retail,,,
53,"['jordan', '1']",Air Jordan 1 Mid 'Smoke Grey',False,575386,554724 092,air-jordan-1-mid-smoke-grey-554724-092,grey,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/082/397/301/original/575386_00.png.png,sneakers,20200609.0,2020.0,11500.0,9600.0,1539500.0,91300.0,50800.0,14791800.0,79400.0,15500.0,15600.0,10900.0,16700.0,351500.0,3655e413-d0aa-4568-87f7-9c7bec7f52da,new_no_defects,14200,19100,63300,21600,11600,112700,98700,19500,436600,13100,1897300,18899100,67,17400.0,26400.0,14200.0,2324800.0,23158100.0,16000.0,23900.0,23400.0,535000.0,77500.0,120900.0,138100.0,,https://image.goat.com/attachments/product_outer_pictures/images/052/015/078/square/temp1616209627.jpeg?1616209627,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/052/015/078/square/temp1616209627.jpeg?1616209627""}",
54,"['jordan', '1']",Air Jordan 1 Mid 'College Grey',False,816402,554724 082,air-jordan-1-mid-linen-554724-082,grey,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/060/556/615/original/816402_00.png.png,sneakers,20211124.0,2021.0,12000.0,10000.0,1606400.0,95300.0,53000.0,15434900.0,82800.0,16200.0,16200.0,11400.0,17500.0,366800.0,742c4b8d-c20f-4b1b-b2d4-dc88fa26b539,new_no_defects,13800,18600,61500,21000,11300,109600,95900,19000,424300,12700,1843800,18365300,0,17600.0,26700.0,14400.0,2351600.0,23422400.0,16200.0,24200.0,23800.0,541100.0,78400.0,122300.0,139700.0,,,,
55,"['jordan', '1']",A Ma Maniére x Air Jordan 1 High OG 'Airness',False,808985,DO7097 100,a-ma-maniere-x-air-jordan-1-high-og-do7097-100,cream,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/071/724/031/original/808985_00.png.png,sneakers,20211124.0,2021.0,20000.0,16700.0,2677400.0,158800.0,88300.0,25724700.0,138000.0,26900.0,27000.0,18900.0,29100.0,611300.0,d1f86f09-d5a3-4566-8f1f-c0cc39b264a8,new_no_defects,24200,32600,107800,36700,19700,192100,168100,33200,744000,22300,3233400,32205800,0,28600.0,43400.0,23300.0,3821300.0,38061400.0,26300.0,39300.0,38600.0,879300.0,127400.0,198700.0,227000.0,,,,
56,"['jordan', '1']",Wmns Air Jordan 1 High OG 'UNC to Chicago',False,529362,CD0461 046,wmns-air-jordan-1-high-og-unc-to-chicago-cd0461-046,multi-color,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/080/154/446/original/529362_00.png.png,sneakers,20200213.0,2020.0,17000.0,14200.0,2275800.0,135000.0,75000.0,21866000.0,117300.0,22900.0,23000.0,16100.0,24700.0,519600.0,0c60e64b-446e-4b99-a310-74bf2f73fc62,new_no_defects,10700,14400,47700,16300,8800,85000,74400,14700,329000,9900,1429700,14240900,101,23200.0,35200.0,18900.0,3099800.0,30877400.0,21400.0,31900.0,31200.0,713300.0,103300.0,161200.0,184200.0,under_retail,https://image.goat.com/attachments/product_outer_pictures/images/048/305/948/square/temp1609808378.jpeg?1609808378,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/048/305/948/square/temp1609808378.jpeg?1609808378""}",
57,"['jordan', '1']",Sky Jordan 1 OG High 'Chicago' 1985,False,884028,8433,sky-jordan-1-og-high-chicago-1985-8433,red,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/065/891/018/original/8433.png.png,sneakers,19851001.0,1985.0,4100.0,3500.0,548900.0,32600.0,18100.0,5273600.0,28300.0,5600.0,5600.0,3900.0,6000.0,125400.0,93ed9027-534c-4389-bd26-cdfa2a18d37b,used,135000,181900,601000,204700,109900,1071400,937800,185100,4150300,124200,18037200,179660400,2,,,,,,,,,,,,,,https://image.goat.com/attachments/product_outer_pictures/images/081/536/080/square/temp1669847833.jpeg?1669847833,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/081/536/080/square/temp1669847833.jpeg?1669847833""}",
58,"['jordan', '1']",Air Jordan 1 Retro High OG PS 'Chicago Lost & Found',False,1078794,FD1412 612,air-jordan-1-retro-high-og-ps-lost-found-fd1412-612,red,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/080/963/047/original/1078794_00.png.png,sneakers,20221119.0,2022.0,8500.0,7200.0,1152500.0,67500.0,38100.0,11136400.0,59100.0,11500.0,11600.0,8100.0,12500.0,261200.0,1d024ead-0df8-4ffd-a2f5-d1a050dd0525,new_no_defects,9800,13200,43700,14900,8000,77800,68100,13500,301300,9100,1309400,13042100,0,11900.0,18100.0,9700.0,1590000.0,15836800.0,11000.0,16400.0,16100.0,365900.0,53000.0,82700.0,94500.0,,,,
59,"['jordan', '1']",Air Jordan 1 Mid SE 'Inside Out',False,927902,DM9652 100,air-jordan-1-mid-se-craft-inside-out-dm9652-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/071/707/429/original/927902_00.png.png,sneakers,20220810.0,2022.0,13500.0,11300.0,1807200.0,107200.0,59600.0,17364200.0,93200.0,18200.0,18200.0,12800.0,19600.0,412600.0,908e4d56-8dff-4fe1-9af4-470c228540cb,new_no_defects,10700,14400,47700,16300,8800,85000,74400,14700,329000,9900,1429700,14240900,0,21600.0,32800.0,17600.0,2886000.0,28747900.0,19900.0,29700.0,29100.0,664100.0,96200.0,150100.0,171500.0,under_retail,,,
60,"['jordan', '1']",Air Jordan 1 Low 'Bred Toe',False,837275,553558 612,air-jordan-1-low-bred-toe-553558-612,red,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/063/257/274/original/837275_00.png.png,sneakers,20211208.0,2021.0,10000.0,8400.0,1338700.0,79400.0,44200.0,12862400.0,69000.0,13500.0,13500.0,9500.0,14600.0,305700.0,61412934-8f30-4743-a4ce-849a0da12588,new_no_defects,11200,15100,49900,17000,9200,88900,77800,15400,344400,10300,1496500,14906400,0,12900.0,19600.0,10500.0,1723600.0,17168900.0,11900.0,17700.0,17400.0,396600.0,57500.0,89700.0,102400.0,,,,
61,"['jordan', '1']",Wmns Air Jordan 1 Mid SE 'Multi-Color',False,1014283,DN3738 400,wmns-air-jordan-1-mid-se-multi-color-dn3738-400,multi-color,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/077/866/130/original/1014283_00.png.png,sneakers,20221012.0,2022.0,13500.0,11400.0,1828700.0,107200.0,60200.0,17597700.0,93700.0,18300.0,18400.0,12800.0,19900.0,414300.0,2a365ff5-b860-445b-acdc-caf260d33c20,new_no_defects,11100,15000,49500,16900,9100,88100,77200,15300,341300,10300,1483100,14773300,0,13800.0,21000.0,11300.0,1843800.0,18366800.0,12700.0,19000.0,18600.0,424300.0,61500.0,95900.0,109600.0,under_retail,,,
62,"['jordan', '1']",Air Jordan 1 Mid SE 'All Star 2021',False,715117,DD1649 001,air-jordan-1-mid-se-all-star-weekend-dd1649-001,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/047/771/313/original/715117_00.png.png,sneakers,20210306.0,2021.0,12500.0,10500.0,1673400.0,99300.0,55200.0,16078000.0,86300.0,16800.0,16900.0,11800.0,18200.0,382100.0,e17bc547-cf93-4949-8efb-d02c0d337d86,new_no_defects,13800,18600,61500,21000,11300,109600,95900,19000,424300,12700,1843800,18366800,101,17900.0,27200.0,14600.0,2391600.0,23823500.0,16500.0,24600.0,24100.0,550300.0,79700.0,124400.0,142100.0,,https://image.goat.com/attachments/product_outer_pictures/images/054/559/501/square/camera7587467136695904153.jpeg?1620855532,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/054/559/501/square/camera7587467136695904153.jpeg?1620855532""}",
63,"['jordan', '1']",Air Jordan 1 High 'Chicago' 1985,False,55279,4280,air-jordan-1-high-1985-4280,red,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/081/144/938/original/55279_00.png.png,sneakers,19850914.0,1985.0,6500.0,5500.0,870200.0,51600.0,28700.0,8360600.0,44900.0,8800.0,8800.0,6200.0,9500.0,198700.0,24a9c465-18a9-48ac-bf6c-46cb6b3ed9f8,new_no_defects,4000000,5387000,17805800,6063000,3255800,31744400,27785200,5483500,122970400,3677900,534434700,5323270500,0,,,,,,,,,,,,,,,,
64,"['jordan', '1']",Air Jordan 1 Retro High OG 'Brotherhood',False,834449,555088 706,air-jordan-1-high-retro-og-brotherhood-555088-706,gold,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/067/813/669/original/834449_00.png.png,sneakers,20220224.0,2022.0,17000.0,14200.0,2275800.0,135000.0,75000.0,21866000.0,117300.0,22900.0,23000.0,16100.0,24700.0,519600.0,5a63e56d-30cb-4541-b49a-6a54119dbed8,new_no_defects,8700,11700,38800,13200,7100,69100,60500,12000,267500,8000,1162400,11579100,0,12500.0,19000.0,10200.0,1670200.0,16636600.0,11500.0,17200.0,16900.0,384300.0,55700.0,86900.0,99300.0,under_retail,,,
65,"['jordan', '1']",Air Jordan 1 High Golf 'Midnight Navy',False,1075173,DQ0660 100,air-jordan-1-high-golf-midnight-navy-dq0660-100,blue,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/083/453/208/original/1075173_00.png.png,sneakers,20221220.0,2022.0,16000.0,13200.0,2125800.0,126900.0,72600.0,21069100.0,111300.0,21700.0,22200.0,15100.0,24100.0,493800.0,3be7ac8b-2015-4f5f-9621-56b1feedb0e8,new_no_defects,14400,19400,64200,21900,11800,114300,100100,19800,442700,13300,1924000,19163800,0,,,,,,,,,,,,,under_retail,,,
66,"['jordan', '1']",Wmns Air Jordan 1 Low SE 'Homage',False,1000042,DR0502 101,wmns-air-jordan-1-low-se-homage-dr0502-101,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/078/856/803/original/1000042_00.png.png,sneakers,20220922.0,2022.0,12000.0,9900.0,1595100.0,95300.0,54200.0,15728600.0,83500.0,16200.0,16700.0,11200.0,18200.0,366600.0,6908769d-c632-4681-ba8a-31b105af5210,new_no_defects,8600,11600,38300,13100,7000,68300,59800,11800,264400,8000,1149100,11446000,0,11200.0,17000.0,9200.0,1496500.0,14906400.0,10300.0,15400.0,15100.0,344400.0,49900.0,77800.0,88900.0,under_retail,,,
